1890226;Харківська;;;м.;Первомайський;мкр-н 1/2;;20;64102;allo;;№ 18/01/05 від 18.01.2021;;64102, Харківська обл., м.Первомайський, мкр-н 1/2, 20;;;6311500000;15802311;UA63100090000052019;2021.07.08 19:25:39
1890227;Харківська;Харківський;;м.;Мерефа;Савченко;вулиця;1-Б;62472;allo;;№ 18/01/05 від 18.01.2021;;62472, Харківська обл., Харківський р-н., м.Мерефа, вул.Савченко, 1-Б;;;6325110700;15802312;UA63120150000086206;2021.07.08 19:25:39
1890228;Чернігівська;Бахмацький;;м.;Бахмач;Першотравнева;вулиця;30/7;16500;allo;;№ 18/01/05 від 18.01.2021;;16500, Чернігівська обл., Бахмацький р-н.,  м.Бахмач, вул.Першотравнева, 30/7;;;7420310100;15802313;UA74040030000093042;2021.07.08 19:25:39
1890229;Харківська;Богодухівський;;м.;Богодухів;площа Незалежності;;46;62103;allo;;№ 18/01/05 від 18.01.2021;;62103, Харківська обл., Богодухівський р-н., м.Богодухів, площа Незалежності, 46;;;6320810100;15802314;UA63020010000079018;2021.07.08 19:25:39
1900001;;;Святошинський;м.;Київ;АКАДЕМІКА ПАЛЛАДІНА;проспект;16;03164;ЗУН;;№502/08/05 від 17.08.2020;;03164, м.Київ, Святошинський р-н., проспект Академіка Палладіна, 16;;713699130;8038600000;15802052;UA80000000000875983;2021.07.08 19:25:39
1910001;;;Оболонський;м.;Київ;Степана Бандери;проспект;23;04076;СУРЬЯ;;№ 503/08/05 від 17.08.2020;;04076, м.Київ, Оболонський р-н., проспект Степана Бандери, 23;;713707389;8038000000;15802053;UA80000000000551439;2021.07.08 19:25:39
1980001;;;;;;;;;;1980001;;;;03127, м.Київ, Голосіївський район, ГОЛОСІЇВСЬКИЙ ПРОСПЕКТ, будинок 132, приміщення 38;;;8036100000;;UA80000000000126643;2021.07.08 19:25:39
1990001;;;;;;;;;;;;;;03127, м.Київ, Голосіївський район, ГОЛОСІЇВСЬКИЙ ПРОСПЕКТ, будинок 132, приміщення 38;;;8036100000;;UA80000000000126643;2021.07.08 19:25:39
2(Веб-сайт-ПТКС);;;Голосіївський;м.;Київ;ГОЛОСІЇВСЬКИЙ;проспект;132, приміщення 38;03127;EPS;;зареєстров;41461376;03127, м.Київ, Голосіївський район, ГОЛОСІЇВСЬКИЙ ПРОСПЕКТ, будинок 132, приміщення 38;;;8036100000;15800800;UA80000000000126643;2021.07.08 19:25:39
2030001;;;Оболонський;м.;Київ;Лугова;вулиця;20;04074;denka;;179/04/05 від 01.04.2021;;04074, м.Київ, Оболонський р-н, вул.Лугова, 20;denka;;8038000000;15802345;UA80000000000551439;2021.07.08 19:25:39
ТЕСТ;;;;;;;;;;ТЕСТ;;;;03127, м.Київ, Голосіївський район, ГОЛОСІЇВСЬКИЙ ПРОСПЕКТ, будинок 132, приміщення 38;;;8036100000;;UA80000000000126643;2021.07.08 19:25:39
1010060;Рівненська;;;м.;Рівне;Боярка;вулиця;28;33005;Делівері Авто;;№ 04/12 від 06.12.2016;41021760;33005, Рівненська обл., місто Рівне, ВУЛИЦЯ БОЯРКА , будинок 28;;97c73d84-948e-e511-8e46-000d3a200160;5610100000;15800600;UA56060470000086729;2021.07.08 19:25:39
1010061;Львівська;Самбірський;;м.;Самбір;Шевченка;вулиця;52/9;81400;Делівері Авто;;№ 04/12 від 06.12.2016;41021776;81400, Львівська обл., місто Самбір, ВУЛИЦЯ ШЕВЧЕНКА, будинок 52/9;;;4624200000;15800599;UA46080000000017237;2021.07.08 19:25:39
1010062;Рівненська;;;м.;Рівне;Київська;вулиця;98;33027;Делівері Авто;;№ 04/12 від 06.12.2016;41021781;33027, Рівненська обл., місто Рівне, ВУЛИЦЯ Київська, будинок 98;;;5610100000;15800607;UA56060470000086729;2021.07.08 19:25:39
1010063;Волинська;;;м.;Луцьк;Єршова;вулиця;11;43023;Делівері Авто;;№ 04/12 від 06.12.2016;41021797;43023, Волинська обл., місто Луцьк, ВУЛИЦЯ ЄРШОВА, будинок 11;;;0710100000;15800613;UA07080170000013585;2021.07.08 19:25:39
1010064;;;Дарницький;м.;Київ;ПРИЧАЛЬНА;вулиця;5-А;02081;Делівері Авто;;№ 04/12 від 06.12.2016;41021802;02081, м.Київ, Дарницький район, ВУЛИЦЯ ПРИЧАЛЬНА, будинок 5-А;;;8036300000;15800615;UA80000000000210193;2021.07.08 19:25:39
1010065;Волинська;Ківерцівський;;м.;Ківерці;Чкалова;вулиця;61;45201;Делівері Авто;;№ 04/12 від 06.12.2016;41021818;45201, Волинська обл., Ківерцівський район, м.Ківерці, ВУЛИЦЯ ЧКАЛОВА, будинок 61;;;0721810100;15800616;UA07080110000043895;2021.07.08 19:25:39
1010066;Київська;;;м.;Київ;Коноплянська;вулиця;12;4074;Делівері Авто;;№ 04/12 від 06.12.2016;41021823;04074, м.Київ, Оболонський район, ВУЛИЦЯ КОНОПЛЯНСЬКА, будинок 12;;;8038000000;15800609;UA80000000000551439;2021.07.08 19:25:39
1010067;Сумська;;;м.;Ромни;Горького;вулиця;67;42001;Делівері Авто;;№ 04/12 від 06.12.2016;41021839;42001, Сумська обл., місто Ромни, ВУЛИЦЯ ГОРЬКОГО, будинок 67;Ромни;;5910700000;15800608;UA59060110000049734;2021.07.08 19:25:39
1010068;Дніпропетровська;;;м.;Дніпро;Квітки - Основ`яненко;вулиця;5;49019;Делівері Авто;;№ 04/12 від 06.12.2016;41021844;49019, Дніпропетровська обл., місто Дніпро, Ленінський район, ВУЛИЦЯ КВІТКИ-ОСНОВ'ЯНЕНКО, будинок 5;;;1210138100;15800610;UA12020010010350200;2021.07.08 19:25:39
1010069;Волинська;;;м.;Луцьк;ПОТЕБНІ;вулиця;71;43018;Делівері Авто;;№ 04/12 від 06.12.2016;41021858;43018, Волинська обл., місто Луцьк, ВУЛИЦЯ ПОТЕБНІ, будинок 71;;3539350f-5670-e211-9ce1-00155d012a15;0710100000;15800611;UA07080170000013585;2021.07.08 19:25:39
1010070;Одеська;Білгород-Дністровський;;м.;Білгород-Дністровський;Гагаріна;вулиця;33;67707;Делівері Авто;;№ 04/12 від 06.12.2016;41021865;67704, Одеська обл., місто Білгород-Дністровський, ВУЛИЦЯ ГАГАРІНА, будинок 33;;;5110300000;15800603;UA51040010000016896;2021.07.08 19:25:39
1010071;Хмельницька;Полонський;;м.;Полонне;ДЕСЯТИННА;вулиця;36;30501;Делівері Авто;;№ 04/12 від 06.12.2016;41021870;30501, Хмельницька обл., Полонський район, місто Полонне, ВУЛИЦЯ ДЕСЯТИННА, будинок 36;;0c8b986f-3558-e811-8160-000d3a20e396;6823610100;15800604;UA68060210000095851;2021.07.08 19:25:39
1010072;Запорізька;Бердянський;;м.;Бердянськ;Правди;вулиця;80;71108;Делівері Авто;;№ 04/12 від 06.12.2016;41021886;71108, Запорізька обл., місто Бердянськ, ВУЛИЦЯ ПРАВДИ, будинок 80;;;2310400000;15800605;UA23020050000046501;2021.07.08 19:25:39
1010073;Харківська;Лозівський;;м.;Лозова;Севастопольський;провулок;2Б;64602;Делівері Авто;;№ 04/12 від 06.12.2016;41021891;64602, Харківська обл., місто Лозова, ПРОВУЛОК СЕВАСТОПОЛЬСЬКИЙ, будинок 2Б;;;6311000000;15800597;UA63100050000079487;2021.07.08 19:25:39
1010074;Чернігівська;Прилуцький;;м.;Прилуки;Козача;вулиця;56;17503;Делівері Авто;;№ 04/12 від 06.12.2016;41021907;17503, Чернігівська обл., місто Прилуки, ВУЛИЦЯ КОЗАЧА, будинок 56;;;7410700000;15800614;UA74080130000060606;2021.07.08 19:25:39
1010075;Рівненська;Сарненський;;м.;Сарни;Ткача;вулиця;12;34503;Делівері Авто;;№ 04/12 від 06.12.2016;41021912;34503, Рівненська обл., Сарненський район, місто Сарни, ВУЛИЦЯ ТКАЧА, будинок 12;;;5625400000;15800595;UA56080000000096146;2021.07.08 19:25:39
1010076;Волинська;;;м.;Нововолинськ;Промислова;вулиця;67;45403;Делівері Авто;;№ 04/12 від 06.12.2016;41021928;45403, Волинська обл., місто Нововолинськ, ВУЛИЦЯ ПРОМИСЛОВА, будинок 67;;;0710700000;15800592;UA07020130000036300;2021.07.08 19:25:39
1010077;Волинська;Любомльський;;м.;Любомль;1 Травня;вулиця;127;44301;Делівері Авто;;№ 04/12 від 06.12.2016;41021933;44301, Волинська обл., Любомльський район, місто Любомль, ВУЛИЦЯ 1 ТРАВНЯ, будинок 127;;;0723310100;15800591;UA07060270000021892;2021.07.08 19:25:39
1010078;Полтавська;;;м.;Полтава;Соборності;вулиця;28/13;36020;Делівері Авто;;№ 04/12 від 06.12.2016;41021949;36020, Полтавська обл., місто Полтава, Октябрський район, ВУЛИЦЯ СОБОРНОСТІ, будинок 28/13;;0b44d5c2-8ee8-e311-9747-00155d015206;5310137000;15800589;UA53080370010339303;2021.07.08 19:25:39
1010079;Сумська;Шосткинський;;м.;Шостка;Садовий бульвар;вулиця;36А;41100;Делівері Авто;;№ 04/12 від 06.12.2016;41021954;41100, Сумська обл., місто Шостка, ВУЛИЦЯ САДОВИЙ БУЛЬВАР, будинок 36А;;;5925300000;15800596;UA59100000000036457;2021.07.08 19:25:39
1010080;Херсонська;;;м.;Нова Каховка;Дніпровський;проспект;1 П;74900;Делівері Авто;;№ 04/12 від 06.12.2016;41021961;74900, Херсонська обл., місто Нова Каховка, ПРОСПЕКТ ДНІПРОВСЬКИЙ, будинок 1-П;;;6510700000;15800594;UA65060170000032937;2021.07.08 19:25:39
1010081;Херсонська;Каховський;;м.;Каховка;Мелітопільська;вулиця;83;74800;Делівері Авто;;№ 04/12 від 06.12.2016;41021975;74800, Херсонська обл., місто Каховка, ВУЛИЦЯ МЕЛІТОПІЛЬСЬКА, будинок 83;;;6510400000;15800593;UA65060110000017055;2021.07.08 19:25:39
1010082;Рівненська;;;м.;Вараш;Лісова;вулиця;1;34400;Делівері Авто;;№ 04/12 від 06.12.2016;41021980;34400, Рівненська обл., місто Вараш, ВУЛИЦЯ ЛІСОВА, будинок 1;;5AC4172D-630F-E511-B3B5-000D3A200160;5610700000;15800590;UA56020030000068439;2021.07.08 19:25:39
1010083;Тернопільська;;;м.;Тернопіль;Бродівська;вулиця;44;46003;Делівері Авто;;№ 04/12 від 06.12.2016;41021996;46003, Тернопільська обл., місто Тернопіль, ВУЛИЦЯ БРОДІВСЬКА, будинок 44;;;6110100000;15800588;UA61040490000035010;2021.07.08 19:25:39
1010084;Донецька;;Центральний;м.;Маріуполь;Італійська;вулиця;40;87515;Делівері Авто;;№ 13/12 від 14.12.2016;41032589;87515, Донецька обл., місто Маріуполь, Центральний район, ВУЛИЦЯ ІТАЛІЙСЬКА, будинок 40;;cdd35b01-092c-e311-8b0d-00155d037960;1412336300;15800630;UA14140050010437700;2021.07.08 19:25:39
